branch_key,seed,case_variant,run_name,config_key,background_mode,top_k,separation_profile,time_offset_family,assignment_policy_key,candidate_budget,min_x_separation_mm,detected_candidate_count,assignment_status,assigned_candidate_count,assigned_x_values_mm,assigned_z_values_mm,assigned_detection_ranks,all_truths_within_tolerance,truth_hit_count,target0_hit,target1_hit,target2_hit,unique_truth_hit_count,unique_all_truths_within_tolerance,unique_target0_hit,unique_target1_hit,unique_target2_hit,assigned_truth_ranks,elapsed_time_s
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top20_moderate12_baseline,none,20,moderate12,baseline,top20_minx8,20,8.0,20,assigned,3,"243,260,272","76,97,92","4,1,3",False,1,False,False,True,1,False,False,False,True,"1,2,3",0.0015285015106201172
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top20_moderate12_baseline,none,20,moderate12,baseline,top40_minx12,40,12.0,20,assigned,3,"243,260,272","76,97,92","4,1,3",False,1,False,False,True,1,False,False,False,True,"1,2,3",0.0014698505401611328
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top20_moderate12_baseline,none,20,moderate12,baseline,top40_minx20,40,20.0,20,assigned,3,"227,248,272","79,95,92","6,5,3",False,2,False,True,True,2,False,False,True,True,"1,2,3",0.001310110092163086
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top20_moderate12_baseline,none,20,moderate12,baseline,top40_minx45,40,45.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0011262893676757812
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top20_moderate12_baseline,none,20,moderate12,baseline,top40_minx8,40,8.0,20,assigned,3,"243,260,272","76,97,92","4,1,3",False,1,False,False,True,1,False,False,False,True,"1,2,3",0.0015254020690917969
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top20_moderate12_single667,none,20,moderate12,single667,top10_minx12,10,12.0,20,assigned,3,"250,262,274","84,78,85","1,2,4",False,1,False,True,False,1,False,False,True,False,"2,1,3",0.00018310546875
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top20_moderate12_single667,none,20,moderate12,single667,top10_minx20,10,20.0,20,assigned,3,"191,250,274","85,84,85","10,1,4",False,2,True,True,False,2,False,True,True,False,"1,2,3",0.00015354156494140625
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top20_moderate12_single667,none,20,moderate12,single667,top10_minx45,10,45.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.00014829635620117188
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top20_moderate12_single667,none,20,moderate12,single667,top10_minx8,10,8.0,20,assigned,3,"250,262,274","84,78,85","1,2,4",False,1,False,True,False,1,False,False,True,False,"2,1,3",0.0002346038818359375
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top20_moderate12_single667,none,20,moderate12,single667,top20_minx12,20,12.0,20,assigned,3,"250,262,274","84,78,85","1,2,4",False,1,False,True,False,1,False,False,True,False,"2,1,3",0.0014903545379638672
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top20_moderate12_single667,none,20,moderate12,single667,top20_minx20,20,20.0,20,assigned,3,"191,250,274","85,84,85","10,1,4",False,2,True,True,False,2,False,True,True,False,"1,2,3",0.0012595653533935547
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top20_moderate12_single667,none,20,moderate12,single667,top20_minx45,20,45.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.001127004623413086
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top20_moderate12_single667,none,20,moderate12,single667,top20_minx8,20,8.0,20,assigned,3,"250,262,274","84,78,85","1,2,4",False,1,False,True,False,1,False,False,True,False,"2,1,3",0.0015325546264648438
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top20_moderate12_single667,none,20,moderate12,single667,top40_minx12,40,12.0,20,assigned,3,"250,262,274","84,78,85","1,2,4",False,1,False,True,False,1,False,False,True,False,"2,1,3",0.0014798641204833984
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top20_moderate12_single667,none,20,moderate12,single667,top40_minx20,40,20.0,20,assigned,3,"191,250,274","85,84,85","10,1,4",False,2,True,True,False,2,False,True,True,False,"1,2,3",0.0012640953063964844
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top20_moderate12_single667,none,20,moderate12,single667,top40_minx45,40,45.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0011186599731445312
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top20_moderate12_single667,none,20,moderate12,single667,top40_minx8,40,8.0,20,assigned,3,"250,262,274","84,78,85","1,2,4",False,1,False,True,False,1,False,False,True,False,"2,1,3",0.0015299320220947266
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top20_moderate12_wide,none,20,moderate12,wide,top10_minx12,10,12.0,20,assigned,3,"229,248,260","93,103,106","4,6,1",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0001842975616455078
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top20_moderate12_wide,none,20,moderate12,wide,top10_minx20,10,20.0,20,assigned,3,"226,248,271","79,103,76","7,6,5",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0001499652862548828
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top20_moderate12_wide,none,20,moderate12,wide,top10_minx45,10,45.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.00012922286987304688
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top20_moderate12_wide,none,20,moderate12,wide,top10_minx8,10,8.0,20,assigned,3,"229,260,271","93,106,76","4,1,5",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0002493858337402344
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top20_moderate12_wide,none,20,moderate12,wide,top20_minx12,20,12.0,20,assigned,3,"229,248,260","93,103,106","4,6,1",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.001451730728149414
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top20_moderate12_wide,none,20,moderate12,wide,top20_minx20,20,20.0,20,assigned,3,"226,248,271","79,103,76","7,6,5",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0013017654418945312
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top20_moderate12_wide,none,20,moderate12,wide,top20_minx45,20,45.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0011258125305175781
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top20_moderate12_wide,none,20,moderate12,wide,top20_minx8,20,8.0,20,assigned,3,"229,260,271","93,106,76","4,1,5",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.001516580581665039
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top20_moderate12_wide,none,20,moderate12,wide,top40_minx12,40,12.0,20,assigned,3,"229,248,260","93,103,106","4,6,1",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0014505386352539062
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top20_moderate12_wide,none,20,moderate12,wide,top40_minx20,40,20.0,20,assigned,3,"226,248,271","79,103,76","7,6,5",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.001300811767578125
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top20_moderate12_wide,none,20,moderate12,wide,top40_minx45,40,45.0,20,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0011196136474609375
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top20_moderate12_wide,none,20,moderate12,wide,top40_minx8,40,8.0,20,assigned,3,"229,260,271","93,106,76","4,1,5",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0014944076538085938
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_dense4_baseline,none,40,dense4,baseline,top10_minx12,10,12.0,40,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.00012302398681640625
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_dense4_baseline,none,40,dense4,baseline,top10_minx20,10,20.0,40,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.00011920928955078125
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_dense4_baseline,none,40,dense4,baseline,top10_minx45,10,45.0,40,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.00011801719665527344
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_dense4_baseline,none,40,dense4,baseline,top10_minx8,10,8.0,40,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0001666545867919922
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_dense4_baseline,none,40,dense4,baseline,top20_minx12,20,12.0,40,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0010957717895507812
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_dense4_baseline,none,40,dense4,baseline,top20_minx20,20,20.0,40,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0010726451873779297
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_dense4_baseline,none,40,dense4,baseline,top20_minx45,20,45.0,40,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0010688304901123047
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_dense4_baseline,none,40,dense4,baseline,top20_minx8,20,8.0,40,assigned,3,"250,260,269","84,97,91","9,1,13",False,2,False,True,True,2,False,False,True,True,"2,1,3",0.0011599063873291016
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_dense4_baseline,none,40,dense4,baseline,top40_minx12,40,12.0,40,assigned,3,"227,250,263","79,84,93","23,9,3",False,2,False,True,True,2,False,False,True,True,"1,2,3",0.01009988784790039
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_dense4_baseline,none,40,dense4,baseline,top40_minx20,40,20.0,40,assigned,3,"227,249,269","79,94,91","23,10,13",False,2,False,True,True,2,False,False,True,True,"1,2,3",0.00924229621887207
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_dense4_baseline,none,40,dense4,baseline,top40_minx45,40,45.0,40,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.008992195129394531
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_dense4_baseline,none,40,dense4,baseline,top40_minx8,40,8.0,40,assigned,3,"250,260,269","84,97,91","9,1,13",False,2,False,True,True,2,False,False,True,True,"2,1,3",0.010867595672607422
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_dense4_single667,none,40,dense4,single667,top10_minx12,10,12.0,40,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.00013208389282226562
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_dense4_single667,none,40,dense4,single667,top10_minx20,10,20.0,40,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.00011849403381347656
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_dense4_single667,none,40,dense4,single667,top10_minx45,10,45.0,40,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.00011539459228515625
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_dense4_single667,none,40,dense4,single667,top10_minx8,10,8.0,40,assigned,3,"250,258,266","84,84,83","1,2,10",False,2,False,True,True,2,False,False,True,True,"1,2,3",0.00020241737365722656
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_dense4_single667,none,40,dense4,single667,top20_minx12,20,12.0,40,assigned,3,"250,262,274","84,78,85","1,3,15",False,1,False,True,False,1,False,False,True,False,"2,1,3",0.001209259033203125
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_dense4_single667,none,40,dense4,single667,top20_minx20,20,20.0,40,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.001068115234375
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_dense4_single667,none,40,dense4,single667,top20_minx45,20,45.0,40,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0010576248168945312
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_dense4_single667,none,40,dense4,single667,top20_minx8,20,8.0,40,assigned,3,"250,258,266","84,84,83","1,2,10",False,2,False,True,True,2,False,False,True,True,"1,2,3",0.0012569427490234375
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_dense4_single667,none,40,dense4,single667,top40_minx12,40,12.0,40,assigned,3,"250,262,274","84,78,85","1,3,15",False,1,False,True,False,1,False,False,True,False,"2,1,3",0.010308027267456055
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_dense4_single667,none,40,dense4,single667,top40_minx20,40,20.0,40,assigned,3,"191,250,270","85,84,85","32,1,13",True,3,True,True,True,3,True,True,True,True,"1,2,3",0.009530067443847656
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_dense4_single667,none,40,dense4,single667,top40_minx45,40,45.0,40,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.009030580520629883
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_dense4_single667,none,40,dense4,single667,top40_minx8,40,8.0,40,assigned,3,"250,258,266","84,84,83","1,2,10",False,2,False,True,True,2,False,False,True,True,"1,2,3",0.011203527450561523
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_dense4_wide,none,40,dense4,wide,top10_minx12,10,12.0,40,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.00013113021850585938
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_dense4_wide,none,40,dense4,wide,top10_minx20,10,20.0,40,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0001220703125
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_dense4_wide,none,40,dense4,wide,top10_minx45,10,45.0,40,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.00011777877807617188
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_dense4_wide,none,40,dense4,wide,top10_minx8,10,8.0,40,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0001609325408935547
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_dense4_wide,none,40,dense4,wide,top20_minx12,20,12.0,40,assigned,3,"229,252,264","93,100,103","20,8,4",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0011386871337890625
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_dense4_wide,none,40,dense4,wide,top20_minx20,20,20.0,40,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0011065006256103516
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_dense4_wide,none,40,dense4,wide,top20_minx45,20,45.0,40,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.001068115234375
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_dense4_wide,none,40,dense4,wide,top20_minx8,20,8.0,40,assigned,3,"252,260,268","100,106,104","8,1,12",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.001195669174194336
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_dense4_wide,none,40,dense4,wide,top40_minx12,40,12.0,40,assigned,3,"229,252,264","93,100,103","20,8,4",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.009758472442626953
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_dense4_wide,none,40,dense4,wide,top40_minx20,40,20.0,40,assigned,3,"229,252,273","93,100,102","20,8,35",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.009264707565307617
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_dense4_wide,none,40,dense4,wide,top40_minx45,40,45.0,40,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.008948802947998047
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_dense4_wide,none,40,dense4,wide,top40_minx8,40,8.0,40,assigned,3,"252,260,268","100,106,104","8,1,12",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.010433435440063477
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_distinct20_baseline,none,40,distinct20,baseline,top10_minx12,10,12.0,10,assigned,3,"227,240,260","79,94,97","3,4,1",False,1,False,False,True,1,False,False,False,True,"1,2,3",0.00017452239990234375
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_distinct20_baseline,none,40,distinct20,baseline,top10_minx20,10,20.0,10,assigned,3,"189,227,260","91,79,97","5,3,1",False,2,True,False,True,2,False,True,False,True,"1,2,3",0.00017118453979492188
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_distinct20_baseline,none,40,distinct20,baseline,top10_minx45,10,45.0,10,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.00013065338134765625
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_distinct20_baseline,none,40,distinct20,baseline,top10_minx8,10,8.0,10,assigned,3,"227,240,260","79,94,97","3,4,1",False,1,False,False,True,1,False,False,False,True,"1,2,3",0.00024318695068359375
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_distinct20_baseline,none,40,distinct20,baseline,top20_minx12,20,12.0,10,assigned,3,"227,240,260","79,94,97","3,4,1",False,1,False,False,True,1,False,False,False,True,"1,2,3",0.00016689300537109375
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_distinct20_baseline,none,40,distinct20,baseline,top20_minx20,20,20.0,10,assigned,3,"189,227,260","91,79,97","5,3,1",False,2,True,False,True,2,False,True,False,True,"1,2,3",0.00015807151794433594
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_distinct20_baseline,none,40,distinct20,baseline,top20_minx45,20,45.0,10,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.00012731552124023438
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_distinct20_baseline,none,40,distinct20,baseline,top20_minx8,20,8.0,10,assigned,3,"227,240,260","79,94,97","3,4,1",False,1,False,False,True,1,False,False,False,True,"1,2,3",0.00017499923706054688
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_distinct20_baseline,none,40,distinct20,baseline,top40_minx12,40,12.0,10,assigned,3,"227,240,260","79,94,97","3,4,1",False,1,False,False,True,1,False,False,False,True,"1,2,3",0.00016689300537109375
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_distinct20_baseline,none,40,distinct20,baseline,top40_minx20,40,20.0,10,assigned,3,"189,227,260","91,79,97","5,3,1",False,2,True,False,True,2,False,True,False,True,"1,2,3",0.0001575946807861328
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_distinct20_baseline,none,40,distinct20,baseline,top40_minx45,40,45.0,10,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0001266002655029297
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_distinct20_baseline,none,40,distinct20,baseline,top40_minx8,40,8.0,10,assigned,3,"227,240,260","79,94,97","3,4,1",False,1,False,False,True,1,False,False,False,True,"1,2,3",0.00018167495727539062
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_distinct20_single667,none,40,distinct20,single667,top10_minx12,10,12.0,13,assigned,3,"229,250,271","75,84,79","4,1,2",False,1,False,True,False,1,False,False,True,False,"1,2,3",0.00017642974853515625
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_distinct20_single667,none,40,distinct20,single667,top10_minx20,10,20.0,13,assigned,3,"229,250,271","75,84,79","4,1,2",False,1,False,True,False,1,False,False,True,False,"1,2,3",0.00017023086547851562
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_distinct20_single667,none,40,distinct20,single667,top10_minx45,10,45.0,13,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.00012731552124023438
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_distinct20_single667,none,40,distinct20,single667,top10_minx8,10,8.0,13,assigned,3,"229,250,271","75,84,79","4,1,2",False,1,False,True,False,1,False,False,True,False,"1,2,3",0.00023937225341796875
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_distinct20_single667,none,40,distinct20,single667,top20_minx12,20,12.0,13,assigned,3,"229,250,271","75,84,79","4,1,2",False,1,False,True,False,1,False,False,True,False,"1,2,3",0.00036716461181640625
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_distinct20_single667,none,40,distinct20,single667,top20_minx20,20,20.0,13,assigned,3,"229,250,271","75,84,79","4,1,2",False,1,False,True,False,1,False,False,True,False,"1,2,3",0.0003540515899658203
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_distinct20_single667,none,40,distinct20,single667,top20_minx45,20,45.0,13,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.00027823448181152344
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_distinct20_single667,none,40,distinct20,single667,top20_minx8,20,8.0,13,assigned,3,"229,250,271","75,84,79","4,1,2",False,1,False,True,False,1,False,False,True,False,"1,2,3",0.00039267539978027344
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_distinct20_single667,none,40,distinct20,single667,top40_minx12,40,12.0,13,assigned,3,"229,250,271","75,84,79","4,1,2",False,1,False,True,False,1,False,False,True,False,"1,2,3",0.0003814697265625
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_distinct20_single667,none,40,distinct20,single667,top40_minx20,40,20.0,13,assigned,3,"229,250,271","75,84,79","4,1,2",False,1,False,True,False,1,False,False,True,False,"1,2,3",0.00035190582275390625
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_distinct20_single667,none,40,distinct20,single667,top40_minx45,40,45.0,13,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.0002779960632324219
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_distinct20_single667,none,40,distinct20,single667,top40_minx8,40,8.0,13,assigned,3,"229,250,271","75,84,79","4,1,2",False,1,False,True,False,1,False,False,True,False,"1,2,3",0.000396728515625
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_distinct20_wide,none,40,distinct20,wide,top10_minx12,10,12.0,11,assigned,3,"206,229,260","76,93,106","6,4,1",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0001773834228515625
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_distinct20_wide,none,40,distinct20,wide,top10_minx20,10,20.0,11,assigned,3,"206,229,260","76,93,106","6,4,1",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0001678466796875
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_distinct20_wide,none,40,distinct20,wide,top10_minx45,10,45.0,11,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.00013113021850585938
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_distinct20_wide,none,40,distinct20,wide,top10_minx8,10,8.0,11,assigned,3,"206,229,260","76,93,106","6,4,1",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.00024819374084472656
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_distinct20_wide,none,40,distinct20,wide,top20_minx12,20,12.0,11,assigned,3,"206,229,260","76,93,106","6,4,1",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0002300739288330078
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_distinct20_wide,none,40,distinct20,wide,top20_minx20,20,20.0,11,assigned,3,"206,229,260","76,93,106","6,4,1",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0002155303955078125
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_distinct20_wide,none,40,distinct20,wide,top20_minx45,20,45.0,11,no_assignment_satisfies_separation,0,,,,False,0,False,False,False,0,False,False,False,False,,0.00016570091247558594
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_distinct20_wide,none,40,distinct20,wide,top20_minx8,20,8.0,11,assigned,3,"206,229,260","76,93,106","6,4,1",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.0002334117889404297
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_distinct20_wide,none,40,distinct20,wide,top40_minx12,40,12.0,11,assigned,3,"206,229,260","76,93,106","6,4,1",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.00022482872009277344
target2_close14,34,nominal,local2d_detector_baseline_target2_close14_seed34_nominal_cpu,none_top40_distinct20_wide,none,40,distinct20,wide,top40_minx20,40,20.0,11,assigned,3,"206,229,260","76,93,106","6,4,1",False,0,False,False,False,0,False,False,False,False,"1,2,3",0.00021839141845703125
